city_norm,snapshot_year,price_level,price_momentum_3y,y_cagr_10y
SUGAR LAND,2006,231865.45616041208,0.03465365343110194,0.03011490950882889
SUGAR LAND,2007,239648.7786977385,0.02793552323494497,0.027250234873480217
SUGAR LAND,2008,236623.0607088053,0.015195980978084167,0.029604229508362723
SUGAR LAND,2009,239233.31627020604,0.010481894616189091,0.028948913354606143
SUGAR LAND,2010,235783.4065440898,-0.005405608387669902,0.0337345750032243
SUGAR LAND,2011,230500.36900736197,-0.008700579150323406,0.051649118258612514
SUGAR LAND,2012,237011.8801246887,-0.0031048457848973365,0.06164749324349317
SUGAR LAND,2013,261301.95538784564,0.03484778371012065,0.05440530640300589
SUGAR LAND,2014,290103.6725749064,0.07967704333345793,0.04612024596356279
SUGAR LAND,2015,313570.2958389612,0.09779588900307457,0.03650411454858027
SULLIVAN CITY,2011,49760.18989423643,,0.05207302406340575
SULLIVAN CITY,2012,47724.35837111691,,0.08632605097468504
SULLIVAN CITY,2013,49261.74284385665,,0.09870984330041188
SULLIVAN CITY,2014,51164.09789240432,0.009317408767632651,0.0948809692926127
SULLIVAN CITY,2015,53925.418899018645,0.04156044001194914,0.08510784698133023
SUMNER,2009,142132.75337498126,,0.03278285854391938
SUMNER,2010,139489.88480547004,,0.046855700947742385
SUMNER,2011,138684.5304618712,,0.07194504703103055
SUMNER,2012,135763.90554429113,-0.015165204083873562,0.08000420008559916
SUMNER,2013,141296.4383599615,0.00429854397220808,0.07526107559113382
SUMNER,2014,155011.90145317014,0.03779683296573033,0.07129596123077353
SUMNER,2015,156158.88010346156,0.04775752258724153,0.07657580085115745
SUNNYVALE,2000,250598.6903920751,,0.011502782574266401
SUNNYVALE,2001,247135.61025336065,,0.011068734385968337
SUNNYVALE,2002,254576.65333644664,,0.013501940557945957
SUNNYVALE,2003,259519.29499643552,0.011727648489085585,0.018295520630997375
SUNNYVALE,2004,278756.5008376375,0.040950053900999706,0.017772561530135622
SUNNYVALE,2005,284537.7807272002,0.03778436230324611,0.024080291503965734
SUNNYVALE,2006,293851.3337501856,0.04228384040472832,0.028412349524842062
SUNNYVALE,2007,296411.4958027916,0.02068095876550502,0.031716489534802106
SUNNYVALE,2008,278161.4804468147,-0.007526278553957821,0.04243747012309651
SUNNYVALE,2009,286005.91393159865,-0.008979931810404018,0.04114646759568408
